ref_area,indicator,source,sex,classif1,classif2,time,obs_value,obs_status,note_classif,note_indicator,note_source
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2008,52.2,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2008,50.1,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2008,56.1,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2008,42.19,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2008,39.03,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2008,71.48,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2009,49.88,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2009,47.97,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2009,52.34,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2009,39.79,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2009,37.52,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2009,71.08,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2010,48.25,B,,I11:264,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2010,45.91,B,,I11:264,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2010,51.65,B,,I11:264,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2010,37.84,B,,I11:264,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2010,35.26,B,,I11:264,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2010,68.34,B,,I11:264,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2011,47.33,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2011,44.3,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2011,50.39,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2011,37.92,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2011,35.23,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2011,68.79,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2012,48.3,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2012,45.68,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2012,51.67,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2012,39.18,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2012,35.22,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2012,67.74,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2013,48.31,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2013,45.38,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2013,52.39,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2013,38.72,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2013,35.04,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2013,67.86,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2014,47.93,B,,I11:264,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2014,42.66,B,,I11:264,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2014,52.42,B,,I11:264,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2014,39.55,B,,I11:264,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2014,36.39,B,,I11:264,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2014,68.42,B,,I11:264,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2015,52.14,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2015,46.09,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2015,57.62,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2015,44.46,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2015,40.14,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2015,71.56,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2016,55.63,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2016,48.51,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2016,62.18,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2016,49.96,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2016,42.05,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2016,72.66,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2017,56.38,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2017,49.17,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2017,62.67,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2017,51.63,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2017,40.81,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2017,73.91,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2018,54.63,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2018,47.58,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2018,60.33,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2018,49.72,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2018,40.51,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2018,71.82,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2019,54.53,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2019,48.2,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2019,60.35,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2019,50.24,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2019,40.37,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2019,69.07,,,,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2020,48.43,B,,I13:5899,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2020,43.99,B,,I13:5899,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2020,51.37,B,,I13:5899,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2020,44.95,B,,I13:5899,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2020,33.11,B,,I13:5899,R1:3513
ECU,EAP_DWAP_SEX_AGE_MTS_RT,BA:19,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2020,65.25,B,,I13:5899,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2008,21.72,B,,I11:264,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2008,25.41,B,,I11:264,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2008,22.97,B,,I11:264,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2008,12.19,B,,I11:264,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2008,29.62,B,,I11:264,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_X,2008,2.42,B,,I11:264,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2009,22.77,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2009,27.22,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2009,24.1,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2009,12.63,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2009,33.14,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_X,2009,2.26,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2010,23.06,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2010,34.63,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2010,24.47,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2010,13.33,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2010,30.66,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_X,2010,3.92,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2011,22.37,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2011,33.63,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2011,24.2,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2011,12.02,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2011,31.2,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_X,2011,2.89,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2012,22.39,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2012,33.8,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2012,24.32,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2012,11.67,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2012,32.23,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_X,2012,3.19,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2013,22.92,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2013,33.55,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2013,25.6,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2013,10.69,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2013,32.65,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_X,2013,3.3,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2014,23.06,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2014,33.4,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2014,25.78,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2014,10.5,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2014,33.08,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_X,2014,4.85,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2015,22.67,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2015,31.54,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2015,24.16,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2015,11.28,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2015,33.79,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_X,2015,7.25,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2016,22.98,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2016,23.3,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2016,24.3,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2016,12.25,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2016,35.39,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_X,2016,31.62,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2017,21.98,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2017,22.41,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2017,22.92,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2017,12.42,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2017,37.11,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_X,2017,34.25,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2018,18.35,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2018,17.29,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2018,19.5,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2018,12.63,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2018,31.37,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_X,2018,31.46,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2019,15.63,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2019,13.74,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2019,16.92,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2019,11.07,,,,R1:3513
EGY,EAP_DWAP_SEX_AGE_MTS_RT,BA:582,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2019,27.06,,,,R1:3513
ETH,EAP_DWAP_SEX_AGE_MTS_RT,BA:1126,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,1999,54.48,B,,I11:264,R1:3513
ETH,EAP_DWAP_SEX_AGE_MTS_RT,BA:1126,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,1999,55.66,B,,I11:264,R1:3513
ETH,EAP_DWAP_SEX_AGE_MTS_RT,BA:1126,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,1999,55,B,,I11:264,R1:3513
ETH,EAP_DWAP_SEX_AGE_MTS_RT,BA:1126,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,1999,44.72,B,,I11:264,R1:3513
ETH,EAP_DWAP_SEX_AGE_MTS_RT,BA:1126,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,1999,61.67,B,,I11:264,R1:3513
ETH,EAP_DWAP_SEX_AGE_MTS_RT,BA:1126,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_X,1999,53.91,B,,I11:264,R1:3513
ETH,EAP_DWAP_SEX_AGE_MTS_RT,BA:1126,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2005,74.79,,,,R1:3513
ETH,EAP_DWAP_SEX_AGE_MTS_RT,BA:1126,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2005,64.8,,,,R1:3513
ETH,EAP_DWAP_SEX_AGE_MTS_RT,BA:1126,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2005,79.18,,,,R1:3513
